Mean_Throughput Mean_TimeInGoodState Mean_TimeInNormState Mean_TimeInBadWireState Mean_TimeInBadWirelessState Loss Timeout TotalTime protocol alpha_min alpha_max beta_min beta_max
65.2886489556704 0.182172259598159 0.441882709816606 0.152129592919922 0.223815415152152 745836 21611 1000000 STATEBASED_RAND 0.894980561870607 13.590309572681 0.151839540457278 0.5552887518682
64.0307316380681 0.211598369282999 0.473241015480752 0.0897094269865506 0.225451165134633 650772 19735 1000000 STATEBASED_RAND 0.513510931988019 14.0000132350251 0.200736613991082 0.7831778510861
64.4870190424512 0.178312944639493 0.50478958414286 0.0953229020081159 0.221574546176152 678065 20540 1000000 STATEBASED_RAND 0.460224149962992 19.9482496897449 0.259338483148878 0.711411721078405
65.4469128177385 0.15672167787074 0.464218997577379 0.159527717840687 0.219531584198033 799820 22781 1000000 STATEBASED_RAND 0.947573570975835 19.0540726385331 0.204358993565831 0.39103761151947
60.7319086742852 0.361736997674983 0.345591310847907 0.0717718129176396 0.220899855183378 676862 19957 1000000 STATEBASED_RAND 0.68054083440478 6.15793653817751 0.179553372636229 0.617908152620265
64.8309690415062 0.238429561995631 0.421871228030933 0.118301888096394 0.221397299178051 761223 22245 1000000 STATEBASED_RAND 0.723433426452537 8.53734816356438 0.123265040490434 0.399448675103229
64.7601818811255 0.252070524849534 0.490572695295126 0.0337380580028855 0.223618698154259 706398 21448 1000000 STATEBASED_RAND 0.0193365709946195 10.7617556493551 0.275933203881575 0.371375853322156
65.9762121762619 0.194053590470907 0.438409387853806 0.149405435949098 0.218131563213027 816103 23061 1000000 STATEBASED_RAND 0.910685066092147 11.4688448079251 0.148465519188189 0.309551991433628
68.8516304509205 0.110904410067975 0.440807178828125 0.22473904914226 0.223549339155002 786749 22766 1000000 STATEBASED_RAND 0.696932081923323 17.5791967346236 0.0540878394870496 0.472343611704346
64.603819385914 0.250335854868113 0.470200059513321 0.0598662639131547 0.219597798197324 724644 21504 1000000 STATEBASED_RAND 0.365381849168512 10.427947752377 0.213204383716548 0.433418041250397
63.7695657660729 0.247736097895956 0.388822204384895 0.135125990102034 0.228315685103953 795873 22686 1000000 STATEBASED_RAND 0.933048455479112 7.95614948401048 0.127579113015709 0.36441053788383
63.8284794346113 0.260462500759654 0.465504009563616 0.0516751809412849 0.222358285167758 757394 22183 1000000 STATEBASED_RAND 0.346919957709927 10.7610947013651 0.272794391528142 0.320567223485823
67.5075910139208 0.143409850013312 0.534002119395423 0.102198316034529 0.220389692188842 679062 21002 1000000 STATEBASED_RAND 0.380560354041197 19.4467126179704 0.139927611192655 0.704323509803192
67.4187812343116 0.125416519123727 0.458778966635643 0.191377549499568 0.224426942145602 715589 21332 1000000 STATEBASED_RAND 0.736246549401547 19.0739069735044 0.0910068427170659 0.720944934441217
62.6028519478485 0.297124515366996 0.401175280252591 0.0814633399548715 0.220236841190479 761169 21985 1000000 STATEBASED_RAND 0.68551529323939 8.31041715960503 0.220505114281785 0.335322505298686
68.3859051001915 0.127128239130303 0.462998052590456 0.187060807545802 0.222812878162889 752873 22193 1000000 STATEBASED_RAND 0.635678992437049 16.0356070641594 0.064923189703805 0.537886841333419
64.2901239805671 0.27138140664271 0.466898802548678 0.0381536769877212 0.223566090154822 576530 18752 1000000 STATEBASED_RAND 0.104801633909718 8.49289730353881 0.111401604447235 0.878060718196473
63.7873707718864 0.259211143773056 0.295766170381544 0.221562067176286 0.223460596155952 816283 22385 1000000 STATEBASED_RAND 0.598005864116366 5.0708277733395 0.0131899887291668 0.302460750985174
63.3686649456313 0.275163746602201 0.343351543871895 0.15820714485483 0.223277542157913 762027 21821 1000000 STATEBASED_RAND 0.980587999793043 6.12159028003066 0.0778560023651719 0.480253386721133
60.933991153648 0.302760076306638 0.393206174337941 0.080283506950339 0.22375021915285 713943 20471 1000000 STATEBASED_RAND 0.754493539572923 9.90600142390747 0.285317895042392 0.531829561075116
64.2851016345324 0.184422895574054 0.49133323728698 0.10013184702659 0.224111997148976 779983 22202 1000000 STATEBASED_RAND 0.553301273171465 18.2433625581876 0.269874538932869 0.372602214418632
66.0335158730383 0.227941773107958 0.41466340610813 0.139359214056696 0.218035584214055 755667 22018 1000000 STATEBASED_RAND 0.569826646041976 7.02556592273785 0.042273715297819 0.408842165772264
67.7670429848584 0.183805788580663 0.5075869231129 0.0867384939751371 0.221868771173001 731437 22011 1000000 STATEBASED_RAND 0.316365596054292 9.79707998214154 0.0465024105955392 0.42986324402963
67.8057268081953 0.163193237801428 0.536325264505767 0.0805610189514051 0.219920456193868 766924 22738 1000000 STATEBASED_RAND 0.342245319551903 14.7725710993505 0.141703956500489 0.378642529285812
63.649048277433 0.215920478236708 0.447300888758576 0.113977604079782 0.222801006163017 683793 20504 1000000 STATEBASED_RAND 0.760410933643771 13.6158560070283 0.208593021430351 0.693666120475934
7
63.5502484898397 0.278102338570728 0.307809146252562 0.194841460462469 0.21924703220108 790599 22300 1000000 STATEBASED_RAND 0.838981005288186 5.09738116762479 0.039378581633502 0.351606665901657
64.4831035024627 0.281846811530624 0.458313530640628 0.0360903309948072 0.22374930315286 718214 21649 1000000 STATEBASED_RAND 0.0359647120516583 7.23917562385983 0.135020513290083 0.338832745672591
62.2668584562698 0.298496734352299 0.40987447215942 0.0698672519103228 0.22176151817415 689458 20188 1000000 STATEBASED_RAND 0.555671710779738 8.80602411870194 0.220291003175215 0.615577249282774
66.1595710225314 0.173611776689843 0.542044006777393 0.0618040199065 0.22254017416581 702001 21302 1000000 STATEBASED_RAND 0.251297386014507 18.065811406386 0.235466720925396 0.556263151139143
